"word1","word2","freq"
"water","get",2
"water","indicator",2
"water","just",2
"water","kefir",2
"water","level",2
"water","life",2
"water","line",2
"water","loses",2
"water","making",2
"water","mixed",2
"water","new",2
"water","novels",2
"water","otherwise",2
"water","pumped",2
"water","resources",2
"water","rights",2
"water","safe",2
"water","set",2
"water","sewer",2
"water","still",2
"water","stir",2
"water","system",2
"water","thankfully",2
"water","thought",2
"water","three",2
"waterfront","development",2
"waterproof","camera",2
"waters","said",2
"watkins","complete",2
"wave","back",2
"wave","disapproval",2
"wave","goodbye",2
"wave","hello",2
"way","according",2
"way","add",2
"way","ahead",2
"way","always",2
"way","beautiful",2
"way","book",2
"way","business",2
"way","change",2
"way","city",2
"way","coming",2
"way","contact",2
"way","cut",2
"way","day",2
"way","dont",2
"way","encourage",2
"way","eternal",2
"way","felt",2
"way","finding",2
"way","forest",2
"way","forget",2
"way","friend",2
"way","great",2
"way","heaven",2
"way","honest",2
"way","im",2
"way","improve",2
"way","knew",2
"way","least",2
"way","lot",2
"way","matter",2
"way","move",2
"way","orlando",2
"way","people",2
"way","percent",2
"way","political",2
"way","power",2
"way","practice",2
"way","process",2
"way","protect",2
"way","remember",2
"way","report",2
"way","rest",2
"way","river",2
"way","say",2
"way","show",2
"way","six",2
"way","state",2
"way","stay",2
"way","stop",2
"way","story",2
"way","street",2
"way","survivors",2
"way","thats",2
"way","things",2
"way","tim",2
"way","traffic",2
"way","trying",2
"way","two",2
"way","us",2
"way","wanted",2
"way","weâ",2
"way","year",2
"way","youre",2
"wayâ","â",2
"ways","brainwashing",2
"ways","can",2
"ways","example",2
"ways","improve",2
"ways","including",2
"ways","just",2
"ways","know",2
"ways","love",2
"ways","one",2
"wayside","added",2
"wdok","fm",2
"weak","stuff",2
"wealthiest","state",2
"wealthy","man",2
"weapons","offenses",2
"wear","clothes",2
"wear","every",2
"wear","itâ",2
"wear","orange",2
"wear","tights",2
"wearing","brown",2
"wearing","dress",2
"wearing","gps",2
"wearing","pointy",2
"wearing","seat",2
"wearing","shirts",2
"wearing","shoes",2
"wearing","t",2
"weather","can",2
"weather","controversy",2
"weather","good",2
"weather","officials",2
"weather","opted",2
"weather","past",2
"web","based",2
"web","page",2
"web","pages",2
"webcam","stream",2
"website","blocking",2
"website","find",2
"website","given",2
"website","new",2
"website","organizers",2
"website","research",2
"website","since",2
"website","thx",2
"website","will",2
"website","work",2
"wed","go",2
"wed","never",2
"wedding","colors",2
"wedding","couples",2
"wedding","day",2
"wedding","expo",2
"wedding","party",2
"wedding","planning",2
"wedding","ring",2
"wedged","implant",2
"wednesday","day",2
"wednesday","edwardsville",2
"wednesday","home",2
"wednesday","im",2
"wednesday","march",2
"wednesday","nights",2
"wednesday","police",2
"wednesday","thursday",2
"wednesday","today",2
"weds","night",2
"wee","hours",2
"week","according",2
"week","although",2
"week","another",2
"week","april",2
"week","asked",2
"week","best",2
"week","bit",2
"week","called",2
"week","challenge",2
"week","cups",2
"week","day",2
"week","deal",2
"week","earlier",2
"week","embezzlement",2
"week","filling",2
"week","first",2
"week","found",2
"week","full",2
"week","half",2
"week","hes",2
"week","hopefully",2
"week","id",2
"week","january",2
"week","know",2
"week","least",2
"week","left",2
"week","lighty",2
"week","little",2
"week","looking",2
"week","love",2
"week","means",2
"week","night",2
"week","ohio",2
"week","one",2
"week","play",2
"week","point",2
"week","prepared",2
"week","randolph",2
"week","received",2
"week","since",2
"week","sometime",2
"week","still",2
"week","thats",2
"week","though",2
"week","time",2
"week","took",2
"week","tuesday",2
"week","veteran",2
"week","weekend",2
"week","without",2
"weekday","entire",2
"weekend","according",2
"weekend","ahead",2
"weekend","back",2
"weekend","bike",2
"weekend","birthday",2
"weekend","check",2
"weekend","come",2
"weekend","get",2
"weekend","go",2
"weekend","hope",2
"weekend","included",2
"weekend","long",2
"weekend","looking",2
"weekend","really",2
"weekend","right",2
"weekend","thanks",2
"weekend","went",2
"weekend","whats",2
"weekends","didnt",2
"weeki","wachee",2
"weeklong","trade",2
"weekly","goal",2
"weekly","meeting",2
"weeks","advance",2
"weeks","always",2
"weeks","challenge",2
"weeks","depending",2
"weeks","episode",2
"weeks","got",2
"weeks","help",2
"weeks","injury",2
"weeks","leading",2
"weeks","months",2
"weeks","old",2
"weeks","one",2
"weeks","since",2
"weeks","today",2
"weeks","well",2
"weighed","pounds",2
"weight","back",2
"weight","loss",2
"weight","moss",2
"weight","room",2
"weights","bake",2
"weird","fun",2
"weird","one",2
"welcome","another",2
"welcome","club",2
"welcome","home",2
"welcome","house",2
"welcome","spring",2
"well","addition",2
"well","air",2
"well","another",2
"well","answer",2
"well","author",2
"well","bad",2
"well","best",2
"well","big",2
"well","bring",2
"well","busy",2
"well","called",2
"well","canâ",2
"well","cards",2
"well","catch",2
"well","check",2
"well","clearly",2
"well","combined",2
"well","come",2
"well","continue",2
"well","course",2
"well","day",2
"well","defensive",2
"well","deserved",2
"well","developed",2
"well","didnâ",2
"well","doesnt",2
"well","donâ",2
"well","dont",2
"well","dressed",2
"well","drop",2
"well","earned",2
"well","enjoy",2
"well","ever",2
"well","except",2
"well","experience",2
"well","find",2
"well","fine",2
"well","four",2
"well","gained",2
"well","going",2
"well","goodbye",2
"well","got",2
"well","guys",2
"well","hes",2
"well","honest",2
"well","hope",2
"well","hours",2
"well","house",2
"well","huge",2
"well","iâ",2
"well","kind",2
"well","last",2
"well","lets",2
"well","lol",2
"well","many",2
"well","may",2
"well","mckinney",2
"well","meaning",2
"well","miss",2
"well","music",2
"well","must",2
"well","nothing",2
"well","noticed",2
"well","open",2
"well","oregon",2
"well","paid",2
"well","perhaps",2
"well","point",2
"well","post",2
"well","pray",2
"well","received",2
"well","recent",2
"well","seeing",2
"well","self",2
"well","shaped",2
"well","sheâ",2
"well","sitting",2
"well","someone",2
"well","spent",2
"well","started",2
"well","take",2
"well","taken",2
"well","tell",2
"well","thank",2
"well","theres",2
"well","theyâ",2
"well","timed",2
"well","together",2
"well","trained",2
"well","u",2
"well","wasnt",2
"well","win",2
"well","wishes",2
"well","within",2
"well","works",2
"well","wouldnt",2
"well","years",2
"well","youve",2
"wellâ","â",2
"wellâ","hanna",2
"wellbeing","indicators",2
"weller","oliver",2
"welsh","crowd",2
"welsh","dresser",2
"wen","jiabao",2
"went","asked",2
"went","away",2
"went","bedroom",2
"went","bike",2
"went","bought",2
"went","brunch",2
"went","coach",2
"went","day",2
"went","dinner",2
"went","far",2
"went","fast",2
"went","field",2
"went","find",2
"went","five",2
"went","house",2
"went","last",2
"went","left",2
"went","little",2
"went","local",2
"went","online",2
"went","outside",2
"went","past",2
"went","run",2
"went","sale",2
"went","say",2
"went","several",2
"went","silent",2
"went","sixth",2
"went","sniffing",2
"went","stay",2
"went","today",2
"went","upstairs",2
"went","visit",2
"went","win",2
"wentworth","district",2
"werent","available",2
"werent","country",2
"werent","ready",2
"werent","really",2
"wescott","ran",2
"wesley","rodriguez",2
"wesleyan","university",2
"west","â",2
"west","bank",2
"west","deptford",2
"west","end",2
"west","gateway",2
"west","hills",2
"west","interstate",2
"west","linn",2
"west","park",2
"west","showed",2
"west","texas",2
"west","windsor",2
"western","officials",2
"western","world",2
"westport","plans",2
"wet","field",2
"wet","ingredients",2
"wet","towel",2
"weve","bought",2
"weve","come",2
"weve","decided",2
"weve","heard",2
"weve","never",2
"weve","read",2
"weve","seen",2
"weymouth","said",2
"wgn","tv",2
"whale","dude",2
"whatcha","got",2
"whatcha","want",2
"whatever","can",2
"whatever","iâ",2
"whatever","im",2
"whatever","like",2
"whatever","point",2
"whatever","says",2
"whatever","took",2
"whatever","u",2
"whatever","want",2
"whatever","youâ",2
"whats","agenda",2
"whats","better",2
"whats","coming",2
"whats","great",2
"whats","important",2
"whats","just",2
"whats","needed",2
"whats","one",2
"whats","right",2
"whats","song",2
"whats","wrong",2
"wheelchair","recovering",2
"whenever","can",2
"whenever","possible",2
"whenever","someone",2
"whereas","semi",2
"wherever","go",2
"whether","actually",2
"whether","allowed",2
"whether","charged",2
"whether","cost",2
"whether","expecting",2
"whether","good",2
"whether","kool",2
"whether","last",2
"whether","like",2
"whether","likes",2
"whether","make",2
"whether","new",2
"whether","oppose",2
"whether","people",2
"whether","public",2
"whether","specific",2
"whether","tried",2
"whether","won",2
"whether","working",2
"whether","worth",2
"whether","youre",2
"whether","youve",2
"whichever","way",2
"whimsy","search",2
"whistleblower","disclosures",2
"whistleblowers","now",2
"whitacre","wont",2
"whitaker","thats",2
"white","acrylic",2
"white","americans",2
"white","anti",2
"white","background",2
"white","cardstock",2
"white","chambers",2
"white","chicken",2
"white","christmas",2
"white","clip",2
"white","counterparts",2
"white","dome",2
"white","eyed",2
"white","flour",2
"white","flowers",2
"white","ink",2
"white","learning",2
"white","marsh",2
"white","men",2
"white","model",2
"white","officers",2
"white","one",2
"white","pick",2
"white","political",2
"white","sheet",2
"white","stripes",2
"white","sugar",2
"white","sweatered",2
"white","writing",2
"white","yes",2
"whitefield","preaching",2
"whitethorn","road",2
"whitman","said",2
"whoa","lot",2
"whole","area",2
"whole","box",2
"whole","day",2
"whole","family",2
"whole","flight",2
"whole","foods",2
"whole","look",2
"whole","milk",2
"whole","movie",2
"whole","ordeal",2
"whole","organization",2
"whole","pizza",2
"whole","point",2
"whole","post",2
"whole","team",2
"whole","week",2
"whole","worlds",2
"wholesale","price",2
"wholl","always",2
"whos","actually",2
"whos","control",2
"whos","going",2
"whos","gonna",2
"whos","requesting",2
"whos","still",2
"whos","working",2
"whose","actions",2
"whose","home",2
"whose","hosted",2
"whose","members",2
"whose","office",2
"whose","real",2
"whose","support",2
"whose","work",2
"wide","awake",2
"wide","boulevard",2
"wide","park",2
"widely","used",2
"widener","university",2
"widening","gap",2
"wieslaw","gorski",2
"wife","â",2
"wife","also",2
"wife","amanda",2
"wife","family",2
"wife","following",2
"wife","lynnette",2
"wife","passenger",2
"wife","patricia",2
"wifes","doctor",2
"wigs","aviator",2
"wii","game",2
"wild","card",2
"wild","flag",2
"wild","flowers",2
"wild","one",2
"wild","river",2
"wild","turkey",2
"wild","wasabi",2
"wilderness","next",2
"wilders","book",2
"wildlife","officials",2
"wildly","successful",2
"wilkes","booth",2
"will","abide",2
"will","activated",2
"will","add",2
"will","added",2
"will","address",2
"will","admit",2
"will","among",2
"will","announce",2
"will","another",2
"will","answer",2
"will","appeal",2
"will","appear",2
"will","argue",2
"will","arise",2
"will","arranged",2
"will","awhile",2
"will","blessed",2
"will","broncos",2
"will","brought",2
"will","cases",2
"will","catch",2
"will","cater",2
"will","charge",2
"will","charged",2
"will","clear",2
"will","clearly",2
"will","collect",2
"will","coming",2
"will","communicate",2
"will","complimentary",2
"will","comply",2
"will","compromise",2
"will","conduct",2
"will","connect",2
"will","consult",2
"will","contain",2
"will","contribute",2
"will","cook",2
"will","cool",2
"will","day",2
"will","decide",2
"will","deliver",2
"will","deny",2
"will","depend",2
"will","dip",2
"will","direct",2
"will","donation",2
"will","dont",2
"will","drafted",2
"will","eat",2
"will","enable",2
"will","endure",2
"will","enough",2
"will","exercise",2
"will","expand",2
"will","expedite",2
"will","explain",2
"will","fail",2
"will","feed",2
"will","ferment",2
"will","ferrell",2
"will","fill",2
"will","fine",2
"will","fix",2
"will","focus",2
"will","followed",2
"will","forced",2
"will","funded",2
"will","graduate",2
"will","grateful",2
"will","grow",2
"will","hanging",2
"will","haul",2
"will","house",2
"will","hurt",2
"will","immediately",2
"will","improve",2
"will","intent",2
"will","job",2
"will","join",2
"will","judge",2
"will","justin",2
"will","kept",2
"will","kids",2
"will","laugh",2
"will","lead",2
"will","led",2
"will","left",2
"will","like",2
"will","limit",2
"will","listen",2
"will","looking",2
"will","lose",2
"will","mark",2
"will","match",2
"will","matter",2
"will","may",2
"will","mean",2
"will","meet",2
"will","month",2
"will","mri",2
"will","name",2
"will","notice",2
"will","offered",2
"will","opportunity",2
"will","pair",2
"will","performed",2
"will","performing",2
"will","phased",2
"will","placed",2
"will","played",2
