"word1","freq"
"lied",4
"lifers",4
"lighted",4
"lighthouse",4
"lighty",4
"likable",4
"likeâ",4
"lilly",4
"limitations",4
"limiting",4
"lin",4
"lincolns",4
"linebackers",4
"liners",4
"lingered",4
"litchfield",4
"literacy",4
"litigation",4
"littering",4
"lodging",4
"lofty",4
"lois",4
"lola",4
"lombardi",4
"longevity",4
"loops",4
"lp",4
"lpga",4
"lukas",4
"lure",4
"luscious",4
"macaron",4
"macaroni",4
"macys",4
"magnifying",4
"maguire",4
"mahä",4
"mahone",4
"mailbox",4
"mailed",4
"majesty",4
"makeover",4
"maldonado",4
"malik",4
"mandela",4
"mane",4
"manga",4
"manic",4
"mansion",4
"manufacture",4
"manuscripts",4
"mapp",4
"mara",4
"marble",4
"marched",4
"margaritas",4
"mariah",4
"marketed",4
"marlboro",4
"marquee",4
"marriott",4
"marsh",4
"marshals",4
"martini",4
"maryâ",4
"masculine",4
"masking",4
"massacre",4
"maternal",4
"maternity",4
"matis",4
"matrix",4
"mattered",4
"mauve",4
"maxima",4
"maxwell",4
"mayfield",4
"mb",4
"mcclatchy",4
"mcclay",4
"mcdonnell",4
"mckay",4
"mcraven",4
"meatball",4
"meaty",4
"mechanism",4
"mechanisms",4
"melanie",4
"menâ",4
"mercantile",4
"merchants",4
"meredith",4
"merzbacher",4
"messaging",4
"metallica",4
"methodist",4
"mexicans",4
"miamis",4
"mice",4
"midas",4
"midfielder",4
"migrated",4
"mileage",4
"millionaire",4
"miniseries",4
"minnesotas",4
"miracles",4
"mired",4
"mischief",4
"misdemeanors",4
"misled",4
"misplaced",4
"missiles",4
"mj",4
"moan",4
"mobility",4
"moi",4
"moisturizing",4
"momentous",4
"mon",4
"moneyâ",4
"moneyball",4
"monsuno",4
"monumental",4
"moods",4
"moran",4
"morsels",4
"mortgages",4
"morton",4
"motorcycles",4
"motors",4
"motorsports",4
"motto",4
"mounted",4
"mounts",4
"mourning",4
"mousse",4
"mouths",4
"mta",4
"muchâ",4
"mullet",4
"multimedia",4
"multiplayer",4
"munching",4
"mushrooms",4
"musicâ",4
"mute",4
"mysteries",4
"naiá¹",4
"nano",4
"napolitano",4
"narian",4
"nationalists",4
"navigation",4
"naw",4
"neal",4
"nectar",4
"needing",4
"needles",4
"negotiation",4
"neighboring",4
"neighbourhood",4
"nell",4
"nemesis",4
"neo",4
"nephews",4
"nesting",4
"newcastle",4
"newcomers",4
"niá¹",4
"nicer",4
"nicest",4
"nickname",4
"nigel",4
"niggas",4
"nightmares",4
"nighttime",4
"nikkei",4
"ninety",4
"nl",4
"nm",4
"nobel",4
"nokia",4
"nominees",4
"nonprofits",4
"nonstick",4
"northeastern",4
"notoriously",4
"notwithstanding",4
"nowplaying",4
"nuanced",4
"nudity",4
"nugent",4
"nutty",4
"oahu",4
"oatmeal",4
"oaxaca",4
"obedience",4
"obey",4
"obeying",4
"oblige",4
"obliged",4
"obrien",4
"obsessing",4
"occult",4
"occupation",4
"occupies",4
"odom",4
"offline",4
"ogburn",4
"oils",4
"olâ",4
"ole",4
"omalley",4
"omega",4
"ono",4
"ooh",4
"opaque",4
"openings",4
"opp",4
"opposites",4
"optimism",4
"ordeal",4
"ordinal",4
"oreo",4
"organisations",4
"organizer",4
"orman",4
"orphans",4
"ostensibly",4
"outback",4
"outburst",4
"outcry",4
"outgoing",4
"outings",4
"outlaw",4
"outlawed",4
"outlined",4
"outrage",4
"outraged",4
"outspoken",4
"ovation",4
"overpower",4
"overweight",4
"owen",4
"ows",4
"oy",4
"paced",4
"packaged",4
"pacquiao",4
"paddock",4
"pains",4
"painters",4
"pakistani",4
"pal",4
"palestine",4
"pandora",4
"panera",4
"pans",4
"panting",4
"parable",4
"paradigm",4
"paragraphs",4
"paramount",4
"partial",4
"particle",4
"partyâ",4
"partying",4
"pasadena",4
"passer",4
"passionately",4
"passions",4
"pastors",4
"patents",4
"pathway",4
"patton",4
"pattonville",4
"pavilion",4
"paving",4
"payback",4
"paychecks",4
"payton",4
"pbs",4
"peachy",4
"pearce",4
"pecan",4
"penalties",4
"pensions",4
"pep",4
"peppercorn",4
"pepsi",4
"perceptions",4
"perks",4
"perpetrator",4
"perpetrators",4
"perpetual",4
"persistence",4
"perspectives",4
"persuasive",4
"pertussis",4
"petal",4
"petersons",4
"petite",4
"petrol",4
"pews",4
"ph",4
"philosopher",4
"pho",4
"phoenixs",4
"phoned",4
"photoshop",4
"physician",4
"pickle",4
"pickles",4
"picky",4
"pilkey",4
"pipes",4
"pita",4
"pitbull",4
"pivotal",4
"pizzas",4
"pj",4
"placeâ",4
"planks",4
"planner",4
"plantings",4
"plaque",4
"playlist",4
"playmaker",4
"playstation",4
"pleading",4
"pleases",4
"plentiful",4
"plow",4
"plugged",4
"plugin",4
"plunged",4
"pms",4
"podsednik",4
"pointy",4
"poisoning",4
"polka",4
"pollen",4
"polypeptide",4
"pomegranate",4
"pooped",4
"poorest",4
"porsche",4
"portlandâ",4
"portlands",4
"portman",4
"portrayal",4
"portuguese",4
"posh",4
"possessing",4
"postings",4
"postpone",4
"potvin",4
"pounded",4
"poundsâ",4
"powerfully",4
"practised",4
"prayed",4
"predictions",4
"prefers",4
"preparations",4
"preposterous",4
"prepping",4
"pres",4
"presbyterian",4
"prescribed",4
"presentations",4
"presently",4
"presume",4
"presumptive",4
"pretzel",4
"prides",4
"primal",4
"primitive",4
"princesa",4
"principia",4
"printers",4
"prioritize",4
"problematic",4
"prof",4
"professionalism",4
"programmes",4
"projection",4
"prolonged",4
"promoters",4
"promptly",4
"prophet",4
"prophets",4
"proponent",4
"prosecution",4
"prostate",4
"prostitutes",4
"protector",4
"provinces",4
"przybilla",4
"psalm",4
"pseudo",4
"pst",4
"publicâ",4
"publications",4
"publicity",4
"publics",4
"puffs",4
"pulmonary",4
"punishments",4
"puns",4
"purdue",4
"purportedly",4
"pursuits",4
"putin",4
"qa",4
"qaradawi",4
"quakes",4
"quebec",4
"quinoa",4
"quipped",4
"rã",4
"racks",4
"radulov",4
"rafael",4
"raging",4
"raisin",4
"raj",4
"rak",4
"rampant",4
"ramps",4
"randomorg",4
"rapes",4
"rapha",4
"raphaelite",4
"rapids",4
"rapture",4
"rarity",4
"rascal",4
"rash",4
"ratchet",4
"reactor",4
"reacts",4
"rebates",4
"rebellion",4
"receipts",4
"recoil",4
"recollection",4
"recommends",4
"reconsidering",4
"recordâ",4
"recorder",4
"recruitment",4
"rectangular",4
"redeem",4
"redeeming",4
"redevelopment",4
"redshirt",4
"reductions",4
"ref",4
"referees",4
"referral",4
"refs",4
"regained",4
"regionals",4
"regulator",4
"reid",4
"reimbursement",4
"reinforce",4
"rejection",4
"rejoice",4
"relates",4
"relays",4
"relentless",4
"reliant",4
"relies",4
"relieved",4
"reliever",4
"relish",4
"remake",4
"remodel",4
"renamed",4
"renee",4
"renovated",4
"renowned",4
"rented",4
"renting",4
"reopen",4
"reopened",4
"replicate",4
"replies",4
"replying",4
"requesting",4
"reruns",4
"res",4
"rescues",4
"researched",4
"resemble",4
"residency",4
"resignation",4
"resistant",4
"respective",4
"responders",4
"restart",4
"restrain",4
"restricting",4
"restriction",4
"resurrection",4
"rethink",4
"retiring",4
"retrieving",4
"retroactive",4
"reunited",4
"revelations",4
"reversing",4
"revival",4
"rhino",4
"rhubarb",4
"rhythms",4
"richer",4
"ridgeville",4
"riesling",4
"riff",4
"rightâ",4
"righteousness",4
"rightful",4
"rigorous",4
"rink",4
"rios",4
"risking",4
"rita",4
"ritenour",4
"riverside",4
"rn",4
"roar",4
"roasting",4
"robben",4
"roddy",4
"roo",4
"rooney",4
"rooted",4
"rosella",4
"roseville",4
"rotten",4
"rounding",4
"rowdy",4
"rsvp",4
"rubbing",4
"rubble",4
"rudd",4
"ruler",4
"runaway",4
"rupert",4
"russ",4
"rusty",4
"sâ",4
"sac",4
"sacrificed",4
"safest",4
"sailors",4
"salesman",4
"salted",4
"salute",4
"salvador",4
"samsung",4
"sarava",4
"satire",4
"sautã",4
"savor",4
"savoury",4
"scaling",4
"scarf",4
"sciences",4
"scorpio",4
"scratching",4
"screened",4
"screenshots",4
"scripts",4
"scrubbing",4
"sdsu",4
"seam",4
"seamless",4
"seams",4
"sears",4
"seaside",4
"seau",4
"seaweed",4
"sebastian",4
"seeâ",4
"seekers",4
"semifinal",4
"seminars",4
"seminole",4
"sens",4
"sensory",4
"sentimental",4
"sentinel",4
"separating",4
"sephora",4
"serene",4
"seriousâ",4
"settles",4
"sewed",4
"sewn",4
"shadowy",4
"shaft",4
"shalt",4
"sham",4
"shanghai",4
"shareholder",4
"shattered",4
"shave",4
"sheffield",4
"shelby",4
"sheltered",4
"shelton",4
"shepherd",4
"sherlock",4
"sherwood",4
"shinshu",4
"shipment",4
"shone",4
"shootout",4
"shopped",4
"shortlisted",4
"shortstop",4
"showâ",4
"showcased",4
"showcasing",4
"shredding",4
"shrug",4
"shrugged",4
"shuffle",4
"shuffling",4
"shun",4
"sid",4
"sidelined",4
"sideways",4
"silvery",4
"similarity",4
"simultaneous",4
"sinful",4
"singh",4
"siri",4
"sizemore",4
"skates",4
"skull",4
"sl",4
"slack",4
"slapping",4
"slaps",4
"sleeper",4
"sleigh",4
"slider",4
"slips",4
"slogan",4
"sluggish",4
"slumped",4
"slush",4
"smartest",4
"smartphone",4
"smashed",4
"smear",4
"smelly",4
"snag",4
"snapping",4
"snowmaking",4
"snowy",4
"soaps",4
"soar",4
"sobbing",4
"sod",4
"softly",4
"soggy",4
"soils",4
"soles",4
"solidarity",4
"solidified",4
"solomon",4
"solos",4
"songwriter",4
"sophia",4
"soprano",4
"sorta",4
"soto",4
"spanking",4
"sparkling",4
"spartans",4
"specification",4
"specimens",4
"sped",4
"speeches",4
"speechless",4
"spewing",4
"spinal",4
"spirituality",4
"spoiled",4
"spoilers",4
"spokesperson",4
"spree",4
"sprinkled",4
"spruce",4
"sprung",4
"sputtered",4
"sq",4
"squirrel",4
"stabilized",4
"stacks",4
"stacy",4
"staggered",4
"staging",4
"stain",4
"staircase",4
"stale",4
"stanton",4
"stared",4
"startled",4
"startling",4
"starve",4
"static",4
"statistically",4
"statues",4
"stealth",4
"steamed",4
"stella",4
"stems",4
"stepfather",4
"sterling",4
"sticky",4
"stimulus",4
"stingy",4
"stinky",4
"stints",4
"stitches",4
"stokes",4
"stoneware",4
"stooges",4
"straightened",4
"strains",4
"strand",4
"streetâ",4
"stressors",4
"strikeouts",4
"strings",4
"strive",4
"stuffing",4
"submerged",4
"subscribe",4
"subsequently",4
"subtitle",4
"subtly",4
"succeeding",4
"succumbed",4
"sucking",4
"sues",4
"suffocating",4
"sugars",4
"sugary",4
"suge",4
"suitably",4
"sullinger",4
"sulphur",4
"summerâ",4
"sums",4
"superfluous",4
"superhero",4
"superiority",4
"superstars",4
"supervising",4
"suppliers",4
"suppress",4
"surfaced",4
"surgeon",4
"surround",4
"surroundings",4
"surrounds",4
"sussex",4
"sutherland",4
"sutton",4
"swearing",4
"sweetest",4
"swerved",4
"syllabus",4
"sylvia",4
"sympathize",4
"synonymous",4
"tä",4
"tabloid",4
"tack",4
"tacked",4
"tacos",4
"tagline",4
"tahoe",4
"tailgate",4
"tailor",4
"talkin",4
"tangle",4
"tannehill",4
"tannins",4
"taps",4
"tar",4
"tara",4
"tattered",4
"taxation",4
"tbs",4
"tds",4
"teacup",4
"teamed",4
"teaneck",4
"teaser",4
"technicians",4
"teensy",4
"teeny",4
"tempe",4
"templates",4
"tempted",4
"tempting",4
"tendencies",4
"tenor",4
"tensions",4
"terra",4
"terrall",4
"tessa",4
"texans",4
"textbook",4
"textures",4
"thanx",4
"thatll",4
"thee",4
"thereafter",4
"theresa",4
"thingsâ",4
"thorn",4
"threatens",4
"threshold",4
"throughs",4
"thunderbird",4
"tia",4
"ticked",4
"tighter",4
"tilt",4
"timber",4
"timetable",4
"tin",4
"tina",4
"tipoff",4
"tipped",4
"tirelessly",4
"toâ",4
"toews",4
"toffee",4
"tomorrows",4
"tonite",4
"tooâ",4
"toothpick",4
"totaled",4
"totalitarian",4
"toughness",4
"tournaments",4
"touted",4
"trader",4
"trait",4
"trajectory",4
"transcendent",4
"transformer",4
"transgender",4
"transitional",4
"translator",4
"transported",4
"treaties",4
"triangle",4
"triangular",4
"triathlon",4
"tribunal",4
"trickle",4
"trike",4
"trinity",4
"tripod",4
"troopers",4
"tropical",4
"trousers",4
"trueâ",4
"trumped",4
"trunk",4
"truths",4
"tummy",4
"tumultuous",4
"tuna",4
"tuning",4
"tupac",4
"turbines",4
"turbulence",4
"turnpike",4
"tutorials",4
"tweaking",4
"twisting",4
"typewriter",4
"udon",4
"umbrellas",4
"umenyiora",4
"una",4
"unacceptable",4
"unaffected",4
"unanimous",4
"unanimously",4
"unc",4
"uncles",4
"unconditional",4
"unconscious",4
"unconstitutional",4
"underlying",4
"undermine",4
"understatement",4
"underwater",4
"unforgettable",4
"unfunded",4
"unhealthy",4
"unincorporated",4
"uninsured",4
"unite",4
"univ",4
"universally",4
"unmarried",4
"unsuccessfully",4
"untimely",4
"untold",4
"untrue",4
"upright",4
"uprising",4
"upscale",4
"urgency",4
"urgent",4
"urges",4
"url",4
"username",4
"vad",4
"valastro",4
"valdez",4
"validating",4
"valor",4
"vanguard",4
"vans",4
"vargas",4
"veg",4
"vegetarian",4
"venezuela",4
"vengeance",4
"vent",4
"venus",4
"verge",4
"verify",4
"vets",4
"vigorous",4
"vinci",4
"vinny",4
"violently",4
"virtue",4
"visions",4
"visualize",4
"viva",4
"vladimir",4
"voiced",4
"voodoo",4
"vowed",4
"vows",4
"waitress",4
"waived",4
"wales",4
"walgreens",4
"walters",4
"walton",4
"ware",4
"wary",4
"washer",4
"watercolor",4
"waterfalls",4
"watering",4
"weber",4
"webinar",4
"weeklong",4
"weinstein",4
"welds",4
"wellness",4
"westfield",4
"whale",4
"whereabouts",4
"whimsy",4
"whine",4
"whining",4
"whispered",4
"whitman",4
"wholeness",4
"wholly",4
"whooping",4
"width",4
"wig",4
"wiggle",4
"wii",4
"wikipedia",4
"wilders",4
"willamette",4
"wills",4
"wilmington",4
"wilsonâ",4
"wilsons",4
"winchester",4
"winded",4
"windsor",4
"winters",4
"wis",4
"wisconsins",4
"woodson",4
"workingâ",4
"worldly",4
"worsen",4
"worthless",4
"wouldâ",4
"wr",4
"wrapper",4
"wrappers",4
"wrenching",4
"wrist",4
"wrongâ",4
"wrongful",4
"wrongly",4
"wrongs",4
"wry",4
"wu",4
"xi",4
"xmas",4
"yaga",4
"yang",4
"yates",4
"yayyy",4
"ybor",4
"yearsâ",4
"yellowstone",4
"yells",4
"yielded",4
"yin",4
"yolk",4
"youthful",4
"yucky",4
"zak",4
"zane",4
"zebra",4
"zemlinskyâ",4
"zine",4
"zoning",4
"aã",3
"aam",3
"abba",3
"abbey",3
"abbott",3
"abdomen",3
"abdominal",3
"abercrombie",3
"abolished",3
"abq",3
"abridged",3
"abruptly",3
"abs",3
"abscess",3
"absentee",3
"absorb",3
"abyss",3
"academics",3
"accelerating",3
"acceleration",3
"accented",3
"accessing",3
"accessory",3
"accidental",3
"accidently",3
"accordance",3
"accoutrements",3
"accumulating",3
"acreage",3
"acrylics",3
"actionâ",3
"actuality",3
"adamant",3
"adapt",3
"adapting",3
"additions",3
"addy",3
"adele",3
"adhere",3
"adheres",3
"adhesive",3
"adjoining",3
"adjustments",3
"admires",3
"admiring",3
"admissions",3
"admittedly",3
"adobe",3
"adolescence",3
"adoptive",3
"adopts",3
"adore",3
"adp",3
"advertisement",3
"advertisers",3
"adwords",3
"aegean",3
"aesthetically",3
"affectionate",3
"affiliations",3
"affirming",3
"affluent",3
"afghans",3
"afloat",3
"afterall",3
"afterthought",3
"afterwards",3
"agendas",3
"aggression",3
"agoâ",3
"ailment",3
"ailments",3
"aimee",3
"aimlessly",3
"ain",3
"ainâ",3
"aioli",3
"airfares",3
"akatsuki",3
"albuquerque",3
"aldo",3
"ales",3
"alexandria",3
"alfaro",3
"alfie",3
"aliases",3
"alienated",3
"alkaline",3
"allegory",3
"alliances",3
"allison",3
"allman",3
"alls",3
"almirola",3
"altar",3
"ama",3
"amazonca",3
"amazoncouk",3
"amazonde",3
"amazones",3
"amazonfr",3
"amazonit",3
"ambassadors",3
"ambience",3
"ambitions",3
"amended",3
"amendments",3
"amin",3
"amish",3
"amit",3
"amnoon",3
"amort",3
"amos",3
"amplify",3
"amr",3
"andreini",3
"andretti",3
"anecdotal",3
"angelic",3
"angelos",3
"angered",3
"anguish",3
"anguston",3
"animator",3
"anime",3
"annex",3
"annoyance",3
"anointed",3
"answerâ",3
"ant",3
"anthologies",3
"antibiotic",3
"anticipate",3
"antics",3
"antonin",3
"antony",3
"antsy",3
"anya",3
"anyoneâ",3
"aperture",3
"api",3
"apocalyptic",3
"apologist",3
"apostle",3
"appalling",3
"appellations",3
"appetizer",3
"appliance",3
"applique",3
"appraisers",3
"apprehended",3
"appropriations",3
"apropos",3
"aps",3
"araunah",3
"arcane",3
"archdiocese",3
"archiving",3
"arcs",3
"areâ",3
"arg",3
"ark",3
"armies",3
"armisen",3
"armor",3
"armsâ",3
"aroni",3
"arsed",3
"arson",3
"artful",3
"artillery",3
"artsy",3
"arty",3
"asbury",3
"ascension",3
"asher",3
"asiaâ",3
"askew",3
"aspies",3
"aspirations",3
"assaults",3
"assert",3
"asserted",3
"assign",3
"attendants",3
"attentive",3
"attracts",3
"attribute",3
"au",3
"auckland",3
"audacity",3
"auditor",3
"auditors",3
"audubon",3
"aus",3
"auster",3
"austins",3
"authentically",3
"authoring",3
"autographs",3
"automotive",3
"autopsy",3
"autzen",3
"ava",3
"avengersâ",3
"avi",3
"aviator",3
"avis",3
"avoidance",3
"awaited",3
"awaits",3
"awakened",3
"awayâ",3
"awesomely",3
"awfully",3
"awsome",3
"ax",3
"ay",3
"az",3
"azalea",3
"ba",3
"bã",3
"babbitt",3
"bachelorâ",3
"backroom",3
"backward",3
"bacterial",3
"baffert",3
"baffled",3
"bagel",3
"bagels",3
"baggage",3
"bagged",3
"baird",3
"baja",3
"balk",3
"ballgame",3
"balloons",3
"balm",3
"bangalore",3
"banquet",3
"baptism",3
"barber",3
"barbies",3
"barnard",3
"barometer",3
"barossa",3
"barstool",3
"barton",3
"basham",3
"basins",3
"baste",3
"batches",3
"bates",3
"bathed",3
"baths",3
"battalion",3
"batteries",3
"battled",3
"baum",3
"bawling",3
"baxter",3
"bayern",3
"bayonne",3
"bazaar",3
"bð",3
"beamed",3
"beams",3
"bearded",3
"beau",3
"beaverton",3
"beckham",3
"beckman",3
"bedding",3
"bedrock",3
"beefy",3
"beep",3
"beerâ",3
"beets",3
"beez",3
"bef",3
"begged",3
"beginners",3
"begs",3
"behaves",3
"behaving",3
"behavioral",3
"believer",3
"bellevue",3
"belonging",3
"beltran",3
"benches",3
"benchmarks",3
"bending",3
"bends",3
"benefited",3
"bengals",3
"berated",3
"bereft",3
"berman",3
"bernal",3
"bernie",3
"bertram",3
"besotted",3
"bessemer",3
"bestfriend",3
"bestowed",3
"bestseller",3
"betray",3
"betterâ",3
"beverly",3
"bevy",3
"bewildered",3
"bff",3
"biggs",3
"biker",3
"bikini",3
"bilbao",3
"bind",3
"biologist",3
"biomedical",3
"biopic",3
"birthdays",3
"birthweight",3
"bisque",3
"bitten",3
"blackhawks",3
"blackness",3
"blacksmith",3
"blames",3
"blanche",3
"blasting",3
"blastoff",3
"blatant",3
"blazer",3
"blazes",3
"blending",3
"blighted",3
"blinds",3
"blistering",3
"blockbuster",3
"blogpost",3
"bloodlust",3
"blooming",3
"blouses",3
"blowout",3
"blu",3
"blurb",3
"bmore",3
"bnsf",3
"boarded",3
"boardwalk",3
"bock",3
"bode",3
"boden",3
"boe",3
"boeing",3
"boer",3
"boers",3
"bog",3
"boils",3
"boisterous",3
"boldness",3
"bolster",3
"bomber",3
"bonamici",3
"bonded",3
"bondholders",3
"bondsman",3
"bonifacio",3
"bonuses",3
"bookshop",3
"boosted",3
"borneo",3
"bosworth",3
"bothering",3
"bottomline",3
"boulders",3
"bouncing",3
"bourne",3
"boutiques",3
"bowed",3
"bowman",3
"boxers",3
"boyfriends",3
"boyle",3
